id,mode,modified,departure,duration,waiting_time,percent_waiting,duration_before
19180,Bike,false,08:33:00.0,602.9206,2.5,0,0
17262,Bike,false,08:35:00.0,485.7566,1.4409,0,0
15422,Bike,false,08:38:00.0,306.8008,1,0,0
14010,Walk,false,08:38:00.0,307.1539,0,0,0
11596,Bike,false,08:33:00.0,609.533,2.0292,0,0
19546,Walk,false,08:42:00.0,73.6263,0,0,0
15362,Walk,false,08:38:00.0,316.7809,0,0,0
6846,Bike,false,08:38:00.0,321.4068,2.5,0,0
16344,Walk,false,08:33:00.0,624.9581,43.4273,6,0
15188,Bike,false,08:37:00.0,386.0114,19.9679,5,0
17100,Bike,false,08:34:00.0,567.8627,5.4267,0,0
9344,Walk,false,08:30:00.0,810.7692,0,0,0
10740,Walk,false,08:33:00.0,632.5624,0,0,0
12344,Walk,false,08:35:00.0,514.7426,0,0,0
8476,Bike,false,08:33:00.0,637.3085,8.5526,1,0
13462,Bike,false,08:38:00.0,337.4166,54.1511,16,0
20580,Walk,false,08:34:00.0,577.8623,0,0,0
18304,Walk,false,08:36:00.0,463.1314,26.4031,5,0
11858,Walk,false,08:31:00.0,766.1658,9.1552,1,0
15278,Bike,false,08:33:00.0,647.8629,2.8807,0,0
20892,Walk,false,08:43:00.0,50.2559,0,0,0
13856,Bike,false,08:36:00.0,472.9622,17.2632,3,0
16954,Walk,false,08:27:00.0,1013.5674,0.7463,0,0
17728,Walk,false,08:21:00.0,1376.5906,14.8992,1,0
10542,Walk,false,08:40:00.0,237.771,0,0,0
6750,Drive,false,08:24:00.0,1207.8765,26.3291,2,0
21588,Walk,false,08:27:00.0,1028.2405,19.4266,1,0
1134,Walk,false,08:32:00.0,729.836,3.0723,0,0
11632,Bike,false,08:34:00.0,615.1758,6.5268,1,0
12822,Walk,false,08:42:00.0,136.1143,0,0,0
16738,Walk,false,08:36:00.0,496.9887,4.7322,0,0
17098,Bike,false,08:37:00.0,441.8001,23.1325,5,0
11126,Walk,false,08:22:00.0,1345.3827,24.63,1,0
15510,Bike,false,08:37:00.0,447.0825,52.8665,11,0
